#V,vertexid,longitude,latitude,x*,y*
V,23553,-77.0784219712,38.9462912703,,
V,23554,-76.9794274221,38.9306449772,,
V,23559,-76.9809846828,38.9305695204,,
V,23560,-76.9614587964,38.8840218014,,
V,23567,-76.9598031423,38.8840183573,,
V,23568,-77.0025547156,38.9383648409,,
V,23570,-77.0026626639,38.9389421419,,
V,23571,-77.0843958659,38.9541800351,,
V,23574,-77.0849940712,38.9541812908,,
V,23578,-77.0377678,38.9232120229,,
V,23579,-77.0806180479,38.9096969101,,
V,23602,-77.081228071,38.9107083445,,
V,23603,-76.9325461047,38.9092406037,,
V,23617,-76.9314102724,38.9101239315,,
V,23618,-77.002041612,38.8876056634,,
V,23623,-77.0020441974,38.8870757949,,
V,23624,-76.9995063017,38.9056478152,,
V,23627,-76.9995036288,38.9063098203,,
V,23628,-77.0363873309,38.9631499878,,
V,23743,-77.0390545136,38.9631074557,,
V,23744,-77.0532670001,38.9594042555,,
V,23753,-76.9396899781,38.9107489505,,
V,23759,-76.9378539264,38.9101521292,,
V,23760,-77.0296858226,38.9865438282,,
V,23770,-77.0982896132,38.9430813332,,
V,23790,-77.0696675824,38.9686434398,,
V,23793,-77.0700901914,38.9686413231,,
V,23794,-77.0465078986,38.922336646,,
V,23796,-77.0465697399,38.9223540721,,
V,23797,-76.9679540499,38.8519326736,,
V,23800,-76.9679479893,38.8513187471,,
V,23804,-77.0281304333,38.9674610118,,
V,23805,-77.0114864361,38.8226614562,,
V,23812,-77.0113322054,38.8223070829,,
V,23813,-77.0133406337,38.8427836754,,
V,23814,-77.0134072226,38.8426037719,,
V,23815,-76.985774111,38.9032222114,,
V,23817,-76.9854075381,38.90306394,,
V,23828,-77.0129647772,38.8739262605,,
V,23831,-77.0131815921,38.8734226665,,
V,23837,-77.0638278382,38.9104633871,,
V,23838,-77.0833821747,38.9408756455,,
V,23845,-77.0302931576,38.9181215307,,
V,23846,-77.081088841,38.9258095826,,
V,23873,-77.0800072309,38.9259158161,,
V,23874,-76.9494760703,38.8663326159,,
V,23879,-77.0356778964,38.9694860112,,
V,23897,-77.0341372355,38.9699336695,,
V,23898,-76.9383200111,38.8764963742,,
V,23941,-76.9379209865,38.8744341398,,
V,23946,-77.0639062833,38.9028215656,,
V,23950,-76.9984449319,38.9056504183,,
V,23951,-77.0020354205,38.9170011918,,
V,23954,-77.0016670653,38.9170032403,,
V,23955,-77.0760752577,38.9130977238,,
V,23969,-77.0762088107,38.9136677742,,
V,23970,-76.9353032231,38.9112488619,,
V,23974,-76.9348031909,38.9118076942,,
V,23975,-77.0412775188,38.9418868584,,
V,23979,-77.0418140239,38.9418866908,,
V,23980,-76.9401494434,38.8878428534,,
V,23996,-76.9400134521,38.8897850056,,
V,23997,-77.0313816353,38.9122012606,,
V,24002,-77.0313804348,38.9126174524,,
V,24003,-76.913670178,38.8897670852,,
V,24005,-76.9133883573,38.8897577145,,
V,24006,-77.0719510892,38.929414758,,
V,24020,-77.0730466105,38.9294206489,,
V,24021,-77.0306751328,38.9031755055,,
V,24022,-77.0306752731,38.9035017768,,
V,24023,-77.034579116,38.9037446085,,
V,24026,-77.0345747649,38.9047144121,,
V,24027,-76.9741798428,38.9027973328,,
V,24035,-76.9741725263,38.9038982423,,
V,24036,-76.9944739764,38.9530921201,,
V,24056,-77.027037413,38.9489988265,,
V,24057,-77.0358082668,38.9418788861,,
V,24061,-77.0090510313,38.9136542635,,
V,24068,-77.0089108213,38.9140904743,,
V,24069,-77.0121812449,38.8405980488,,
V,24072,-77.0128621386,38.8407551732,,
V,24073,-77.0248712131,38.9477859372,,
V,24076,-77.0241159793,38.9478114313,,
V,24077,-77.0181431106,38.9458360376,,
V,24081,-77.0188968834,38.9458095971,,
V,24082,-77.0139955868,38.967735687,,
V,24100,-77.022945297,38.9783112034,,
V,24101,-77.0001591956,38.8549159796,,
V,24112,-76.9997038875,38.8552983872,,
V,24121,-77.0731084684,38.9290320174,,
V,24125,-77.0737380497,38.9290333346,,
V,24129,-77.013310365,38.9126130312,,
V,24145,-77.0159714805,38.9159378551,,
V,24146,-77.0771478035,38.9590348632,,
V,24150,-77.0781562005,38.9590328422,,
V,24151,-76.9907257601,38.9410208816,,
V,24153,-76.9907253674,38.9412685713,,
V,24154,-76.957335429,38.916711731,,
V,24190,-76.9984452885,38.8998612638,,
V,24196,-77.0009943422,38.8422144585,,
V,24206,-77.0012398373,38.8421741996,,
V,24207,-77.035718176,38.9491269081,,
V,24208,-77.022849434,38.9294537634,,
V,24212,-77.0227999119,38.9289977104,,
V,24213,-77.0255678427,38.9672966711,,
V,24214,-77.0255677291,38.9669800037,,
V,24226,-76.9800608287,38.8640522422,,
V,24227,-77.0461076832,38.9211499695,,
V,24237,-77.0457871449,38.9211896359,,
V,24238,-76.9853551173,38.9062958191,,
V,24280,-76.9868704558,38.9065938057,,
V,24281,-77.0781336991,38.9398577117,,
V,24283,-77.0781266346,38.9396298487,,
V,24285,-77.0248951943,38.9483190089,,
V,24286,-76.9955765509,38.8939698062,,
V,24287,-76.9955779778,38.8941950155,,
V,24288,-76.9801870788,38.88327442,,
V,24295,-76.9801881048,38.8834707749,,
V,24296,-76.977109197,38.9008758302,,
V,24298,-76.9770970147,38.9005789405,,
V,24299,-77.0128422839,38.9326383213,,
V,24454,-76.9933239539,38.8797001418,,
V,24455,-76.9931924978,38.8797005565,,
V,24458,-77.0388715736,38.9288067274,,
V,24459,-77.044343241,38.9126118662,,
V,24462,-77.0448754339,38.9126126483,,
V,24463,-76.9929785213,38.9314594814,,
V,24465,-76.9925427884,38.9314786038,,
V,24473,-77.0278306458,38.957295258,,
V,24474,-76.9937592735,38.8898116665,,
V,24480,-76.993762369,38.8886836377,,
V,24504,-76.9834385327,38.9503295016,,
V,24505,-77.0412919237,38.9337352498,,
V,24508,-77.0412902399,38.9341761118,,
V,24509,-77.0559005709,38.9818223993,,
V,24564,-77.0565818445,38.9835445333,,
V,24565,-76.9327382223,38.8897699024,,
V,24587,-76.9329148655,38.8904407228,,
V,24588,-77.0413085914,38.9288236378,,
V,24593,-77.0421599475,38.928824685,,
V,24594,-77.0296240947,38.914513869,,
V,24617,-77.0288542206,38.9145139586,,
V,24618,-76.987617063,38.8957105233,,
V,24622,-76.9883119758,38.895717376,,
V,24623,-76.9420703717,38.892267583,,
V,24626,-76.9420764339,38.8918987094,,
V,24627,-77.023456778,38.9306054739,,
V,24631,-77.0235230149,38.9310662362,,
V,24632,-77.0341890233,38.9369768935,,
V,24653,-76.9657100586,38.8548488339,,
V,24654,-77.0262058156,38.9557402326,,
V,24667,-76.9869049629,38.9031072962,,
V,24670,-76.9864574654,38.9029231037,,
V,24674,-77.0029270924,38.9589349581,,
V,24686,-77.0030839919,38.9594206287,,
V,24687,-77.0222469702,38.9437413244,,
V,24688,-77.0340165579,38.9165653441,,
V,24689,-77.0340154182,38.9164407761,,
V,24692,-77.0751870622,38.9201923634,,
V,24693,-76.9655128224,38.8551314131,,
V,24727,-77.0084566374,38.9576687747,,
V,24741,-77.0090499643,38.9573033894,,
V,24742,-76.9619044254,38.8798624643,,
V,24745,-76.9622837271,38.8798597723,,
V,24746,-76.9845640394,38.8921173088,,
V,24753,-76.9836465266,38.8920169298,,
V,24765,-77.078923168,38.926364206,,
V,24766,-76.9506593609,38.8992455182,,
V,24771,-76.9955787369,38.8993748257,,
V,24774,-76.9961707432,38.8993526635,,
V,24775,-76.9926433411,38.9472958243,,
V,24780,-76.992640818,38.9482697093,,
V,24781,-77.0385011178,38.9065614057,,
V,24782,-76.9949597793,38.9497484791,,
V,24784,-76.9949586207,38.9500523902,,
V,24785,-77.0384239073,38.9833270327,,
V,24804,-77.0398612035,38.9849093256,,
V,24805,-76.9846150022,38.9257660182,,
V,24810,-76.9838703488,38.9258051941,,
V,24833,-77.0571662261,38.9706289703,,
V,24834,-77.0542682755,38.9031728398,,
V,24835,-77.015179018,38.9085765252,,
V,24841,-77.0280847102,38.903143893,,
V,24843,-77.0280854201,38.9033309367,,
V,24870,-77.0345419868,38.8851623643,,
V,24871,-77.0625834823,38.9127589138,,
V,24875,-77.0623031531,38.9127592044,,
V,24876,-77.0832189018,38.9537051294,,
V,24884,-77.0832133299,38.9541822903,,
V,24896,-77.0271403237,38.9661392642,,
V,24897,-77.0245002298,38.9151814288,,
V,24903,-76.9876636986,38.9506300499,,
V,24908,-76.9890978802,38.9506296238,,
V,24909,-77.0062493916,38.8455064603,,
V,24954,-77.007000503,38.8450952216,,
V,24955,-76.9909119088,38.8832795472,,
V,24956,-76.9907703617,38.8832822104,,
V,24958,-76.9984159389,38.9545212661,,
V,24959,-76.9285965659,38.9046764275,,
V,24964,-76.9280032618,38.9046710271,,
V,24965,-76.991524169,38.9033258762,,
V,24967,-76.9913078608,38.9032339176,,
V,24972,-77.0152039819,38.8789920424,,
V,24973,-77.0091933726,38.9073096098,,
V,24977,-77.0091881605,38.9079018843,,
V,24981,-77.0732080934,38.9705745361,,
V,24982,-76.9358527085,38.8733398522,,
V,24988,-76.9349763731,38.8735710395,,
V,24989,-76.9943482603,38.8973402621,,
V,24993,-77.0320398789,38.9226935932,,
V,24998,-77.0321338302,38.9236430447,,
V,24999,-76.9827362192,38.9042827244,,
V,25002,-76.9825436709,38.9045805541,,
V,25003,-77.0096552395,38.9181143664,,
V,25010,-77.0116241596,38.9181155237,,
V,25011,-77.0152064447,38.885802114,,
V,25018,-77.0136590924,38.8858017647,,
V,25019,-77.009062658,38.895111202,,
V,25020,-77.0095004774,38.8947964098,,
V,25022,-77.0262072965,38.9323133377,,
V,25023,-77.0270380026,38.9202926869,,
V,25025,-77.027583052,38.9202921254,,
V,25027,-77.0082861254,38.8916714758,,
V,25028,-77.0700630425,38.9681676469,,
V,25047,-77.0723654767,38.9680897709,,
V,25048,-76.991301405,38.9565173322,,
V,25051,-76.9909949435,38.9567535845,,
V,25052,-77.0280823002,38.9148387976,,
V,25055,-77.0280843577,38.9152176156,,
V,25060,-77.0327258509,38.9490041291,,
V,25064,-77.0332886805,38.9490047635,,
V,25092,-76.9570184963,38.9141386534,,
V,25093,-76.9802433593,38.8881393788,,
V,25096,-76.9799555621,38.8881408781,,
V,25097,-76.9408363222,38.905628699,,
V,25101,-76.9408302601,38.9060265335,,
V,25102,-76.9850700494,38.8861275668,,
V,25106,-76.9855121555,38.8861271996,,
V,25107,-77.0816161555,38.910708346,,
V,25108,-77.081779376,38.9107083468,,
V,25109,-77.0478848896,38.9122705065,,
V,25112,-77.0480052167,38.9121435336,,
V,25113,-77.0139344994,38.9573287793,,
V,25116,-77.0943405288,38.9380996155,,
V,25143,-77.0967581226,38.9384339191,,
V,25144,-76.9803816115,38.9428678287,,
V,25147,-76.9798053597,38.9428683713,,
V,25148,-76.972167261,38.9155691736,,
V,25152,-76.9712645224,38.9155672435,,
V,25153,-77.0640328613,38.9121096917,,
V,25156,-77.0641041344,38.9127087186,,
V,25157,-77.0924732638,38.9232741434,,
V,25183,-77.0936784187,38.9236745045,,
V,25184,-77.0378818345,38.925183434,,
V,25190,-77.0379727492,38.9256437527,,
V,25191,-77.0311264847,38.9465344239,,
V,25194,-77.0307994373,38.9473512723,,
V,25195,-76.9937295111,38.939649112,,
V,25208,-76.9936121485,38.9403507966,,
V,25209,-77.0450026761,38.9195429649,,
V,25214,-77.0455388731,38.9206543004,,
V,25224,-77.0330333106,38.8901373924,,
V,25225,-77.043462166,38.9024078491,,
V,25226,-77.0442306658,38.9024077109,,
V,25227,-77.0758884407,38.9155663106,,
V,25230,-77.0762004572,38.9155619637,,
V,25231,-77.0529796482,38.9013219322,,
V,25233,-77.0523668477,38.9013309353,,
V,25237,-77.0346415744,38.9508153922,,
V,25238,-76.9408449341,38.8987587658,,
V,25241,-76.9404915278,38.8987592901,,
V,25242,-77.0866315185,38.9559644282,,
V,25245,-77.0866271219,38.9565000034,,
V,25246,-76.9923468477,38.8435598106,,
V,25250,-76.9807648707,38.8928699891,,
V,25254,-76.9807657607,38.8933075692,,
V,25255,-76.9870920815,38.8923908822,,
V,25279,-76.9864745501,38.8932624782,,
V,25298,-77.0297025074,38.9501541218,,
V,25303,-77.1020127392,38.9355298582,,
V,25318,-77.1026272663,38.9348075746,,
V,25319,-77.1079208218,38.9315915762,,
V,25334,-77.1090808554,38.932596233,,
V,25335,-77.0663846764,38.9658217143,,
V,25339,-77.066384248,38.9667245213,,
V,25340,-76.9696475148,38.9345974894,,
V,25345,-76.9696483862,38.9350905861,,
V,25346,-77.0025463429,38.8967302236,,
V,25347,-76.9767638879,38.9400511118,,
V,25352,-76.9767307308,38.940433389,,
V,25353,-77.0277613069,38.9384897181,,
V,25358,-77.0277040727,38.9386890414,,
V,25359,-77.0355742677,38.951880613,,
V,25362,-76.9926375081,38.9423389249,,
V,25366,-76.9921508882,38.9423374373,,
V,25367,-76.9831893487,38.919992568,,
V,25395,-76.9838747983,38.9209175495,,
V,25396,-77.0334281829,38.9529137921,,
V,25401,-77.0334288513,38.9540929739,,
V,25402,-77.0932889992,38.9393781968,,
V,25405,-77.0938006437,38.9393780554,,
V,25409,-76.9746884582,38.9306585408,,
V,25412,-77.0211733463,38.9601720001,,
V,25415,-77.0708855488,38.9346461052,,
V,25421,-77.0708893329,38.9355518879,,
V,25422,-77.1003504926,38.9235717212,,
V,25431,-77.1012252506,38.9231355487,,
V,25435,-76.99404127,38.9591309404,,
V,25440,-77.0722993278,38.9183474778,,
V,25441,-77.0136504854,38.9623333223,,
V,25445,-77.0136492571,38.9627087645,,
V,25446,-77.0176248761,38.9453220029,,
V,25449,-77.018115939,38.9453079233,,
V,25457,-77.0233148915,38.950917841,,
V,25460,-77.0237834788,38.9509043339,,
V,25465,-76.9789900259,38.9056365588,,
V,25466,-76.9371631031,38.8712311563,,
V,25467,-76.937124467,38.8711369075,,
V,25468,-76.9944253219,38.9482710691,,
V,25472,-76.9931098863,38.9482689778,,
V,25476,-76.9937639111,38.8802689053,,
V,25477,-76.9984455673,38.903007363,,
V,25480,-76.9984455109,38.9033494733,,
V,25481,-77.0032707636,38.8658984277,,
V,25501,-77.0043301422,38.8663144395,,
V,25517,-77.0593804092,38.9131181446,,
V,25518,-77.0214616467,38.9286950762,,
V,25523,-76.999437703,38.9524963476,,
V,25527,-77.0000733694,38.9532274985,,
V,25528,-77.0926199247,38.9412779483,,
V,25532,-77.0926210983,38.94180121,,
V,25533,-77.0126065706,38.899354241,,
V,25534,-77.0129148148,38.9002077034,,
V,25535,-76.957020578,38.8935692004,,
V,25537,-76.9570209985,38.8931702327,,
V,25538,-77.0899302165,38.920830394,,
V,25539,-77.0084843627,38.9280464249,,
V,25757,-77.0079587944,38.9274890809,,
V,25758,-77.0371585253,38.9445422286,,
V,25762,-77.0371845641,38.9440081764,,
V,25763,-76.9638279477,38.8772621186,,
V,25772,-76.9635193154,38.8770714303,,
V,25775,-77.0229339713,38.9592150133,,
V,25776,-76.9902507668,38.8784078012,,
V,25784,-76.9883124126,38.8791956776,,
V,25785,-76.9839317774,38.9024323507,,
V,25791,-76.9833290752,38.9033659824,,
V,25792,-77.0550207264,38.9847585948,,
V,25804,-77.0543587598,38.9853139905,,
V,25805,-77.0017413583,38.8241023288,,
V,25823,-77.0007031981,38.8227812834,,
V,25931,-77.0558154896,38.9841529562,,
V,25958,-77.0598936787,38.9518870489,,
V,25959,-76.9851226829,38.8675924026,,
V,25962,-76.9846789489,38.8675920187,,
V,25963,-76.9983796778,38.9462786491,,
V,25967,-76.9980873636,38.9462789149,,
V,25968,-76.9800687149,38.933097903,,
V,25971,-76.9796166204,38.9331195491,,
V,25973,-76.9876523383,38.945783314,,
V,25974,-77.0384792073,38.9145088431,,
V,25978,-77.0136509198,38.9645407681,,
V,25980,-77.0136500346,38.964960918,,
V,25981,-77.0327263469,38.9482722058,,
V,25982,-77.0325122608,38.9482715358,,
V,25983,-77.070413281,38.9727601201,,
V,25984,-77.0702570347,38.9728820955,,
V,25985,-77.007207274,38.9682797705,,
V,25987,-77.0070407499,38.9681500614,,
V,25991,-76.945711776,38.8672366099,,
V,25995,-77.0779047166,38.9320772062,,
V,25996,-77.0323090089,38.9722707731,,
V,25999,-77.0327600606,38.9722709032,,
V,26000,-77.0385556632,38.9317746556,,
V,26001,-77.03862234,38.9319431171,,
V,26002,-77.0123994226,38.842008337,,
V,26004,-76.9863957201,38.8429444153,,
V,26010,-76.9876964852,38.8425732775,,
V,26011,-77.0336440822,38.8987895849,,
V,26021,-76.9977894672,38.8248574563,,
V,26022,-76.9944363693,38.9340270599,,
V,26046,-76.993900807,38.934037703,,
V,26053,-77.0137733197,38.8770064926,,
V,26054,-77.0198629751,38.8182461981,,
V,26074,-76.9623272533,38.874610858,,
V,26080,-76.9610388589,38.8746118761,,
V,26081,-76.9888973505,38.9462772324,,
V,26084,-76.9885263616,38.9462822412,,
V,26085,-77.0005796884,38.8947962543,,
V,26088,-77.0001632534,38.8947958998,,
V,26089,-77.0270384722,38.9207708595,,
V,26094,-77.0270384122,38.9224355079,,
V,26095,-77.0325934522,38.9186580756,,
V,26099,-77.0325944638,38.9181182607,,
V,26100,-77.0268107458,38.9508167292,,
V,26121,-77.1094459976,38.9312129859,,
V,26125,-77.0465471837,38.9212400074,,
V,26128,-77.046566196,38.9215350085,,
V,26129,-77.0921841676,38.9202495551,,
V,26139,-77.0677010297,38.9545092359,,
V,26143,-77.0676610458,38.9547011858,,
V,26144,-77.0021414379,38.8265224034,,
V,26149,-77.0016998493,38.8256232442,,
V,26150,-77.0280859818,38.9037474091,,
V,26154,-77.0280839551,38.9043114547,,
V,26157,-77.0270384077,38.9096524111,,
V,26158,-76.9817444967,38.8845431672,,
V,26174,-76.9822219883,38.8844188052,,
V,26180,-77.0005216341,38.8693248553,,
V,26197,-77.0012207804,38.8644295325,,
V,26219,-77.0013032471,38.8649287949,,
V,26220,-77.0722666025,38.9140463045,,
V,26222,-77.072287606,38.9145021202,,
V,26223,-77.0087998332,38.9495689973,,
V,26224,-77.0591753301,38.9060733388,,
V,26231,-77.0591871719,38.9068442219,,
V,26232,-77.0698632784,38.9141056166,,
V,26237,-77.0711365278,38.9140714933,,
V,26244,-77.0449126911,38.8978531521,,
V,26245,-77.0451559123,38.9282139788,,
V,26400,-77.0555497258,38.9304735543,,
V,26401,-76.9614904306,38.8624430269,,
V,26403,-76.9623179957,38.8624327436,,
V,26404,-76.9919207334,38.9025196565,,
V,26410,-76.9920972183,38.9029429374,,
V,26411,-77.1081243497,38.9299156572,,
V,26413,-77.1085874524,38.9295776941,,
V,26414,-76.9910397708,38.8832770234,,
V,26415,-77.0187644081,38.9171082345,,
V,26420,-77.0191524148,38.9183557506,,
V,26421,-76.9729039925,38.8512725195,,
V,26499,-77.0250286693,38.8858322898,,
V,26500,-77.0593436742,38.9244799122,,
V,26507,-77.0607352733,38.9255692812,,
V,26508,-77.0291366737,38.9540906644,,
V,26511,-77.0291293211,38.9546235014,,
V,26512,-76.9990305152,38.8584920006,,
V,26513,-76.9991111643,38.8585447849,,
V,26514,-77.0651564114,38.9290191563,,
V,26522,-77.0663992193,38.9299718579,,
V,26523,-77.0532273734,38.961432777,,
V,26539,-77.0528237901,38.9611862233,,
V,26543,-77.0614755311,38.9420603535,,
V,26544,-76.9764483315,38.8904456741,,
V,26545,-76.9754200077,38.890460741,,
V,26546,-76.9336508834,38.8769171759,,
V,26549,-77.0115529395,38.9078391125,,
V,26552,-77.0117270899,38.9082248883,,
V,26553,-77.0115491403,38.9082248075,,
V,26556,-77.0195560747,38.9494206843,,
V,26571,-77.0201288039,38.9488385667,,
V,26572,-77.1019853796,38.9449469774,,
V,26622,-77.1003502993,38.9444250108,,
V,26623,-77.016291184,38.9750242441,,
V,26642,-77.017023771,38.9750188525,,
V,26643,-77.0553277299,38.9444661612,,
V,26646,-77.0554143421,38.9445906147,,
V,26647,-77.0198325853,38.9758580727,,
V,26656,-77.0210670906,38.9758138448,,
V,26684,-77.0060038122,38.8240988992,,
V,26685,-76.9995154493,38.8827352975,,
V,26689,-76.9639258203,38.9280667819,,
V,26691,-76.964106116,38.9282183573,,
V,26692,-76.9949683544,38.8841916482,,
V,26696,-76.9943862758,38.8839523921,,
V,26697,-77.0203113372,38.9543005921,,
V,26703,-77.0216972021,38.9542576737,,
V,26704,-76.9848197888,38.8841115212,,
V,26709,-76.9836604408,38.8841088357,,
V,26710,-77.0278752052,38.9302196679,,
V,26713,-76.989744527,38.9462786346,,
V,26714,-76.9893519708,38.946278184,,
V,26727,-77.0124296551,38.8988643909,,
V,26741,-77.0141330453,38.9422090477,,
V,26742,-77.027204034,38.9376159148,,
V,26744,-77.0272015227,38.9379925625,,
V,26746,-76.9704023318,38.8710295168,,
V,26772,-77.0807655947,38.9160818309,,
V,26773,-77.010007946,38.8580728244,,
V,26795,-77.0106207767,38.8581142991,,
V,26800,-76.9673670316,38.8537417345,,
V,26802,-76.967662119,38.8534654683,,
V,26803,-77.0199975375,38.9409666766,,
V,26809,-76.9897312792,38.9457709812,,
V,26812,-76.9897338759,38.9452624018,,
V,26813,-76.9777951656,38.8982135279,,
V,26815,-76.9777365282,38.898421173,,
V,26816,-77.0448931099,38.9429827692,,
V,26823,-77.0450076903,38.9429034804,,
V,26824,-77.0563468053,38.9369269034,,
V,26829,-77.0562495841,38.9370881582,,
V,26830,-77.0097699269,38.8712159823,,
V,26832,-77.0092138432,38.8712168698,,
V,26846,-76.9815179317,38.8665150728,,
V,26847,-77.0857034392,38.9514243815,,
V,26857,-77.0356658133,38.9892939738,,
V,26858,-76.995422399,38.9497490612,,
V,26861,-77.0620104304,38.964396612,,
V,26948,-77.091168369,38.9230527526,,
V,26949,-77.0274444246,38.9562346261,,
V,26954,-77.0280313224,38.9562239472,,
V,26959,-77.0581244035,38.9060836877,,
V,26960,-77.0598028771,38.9363797673,,
V,26968,-77.0598112476,38.9368365402,,
V,26969,-76.9403524949,38.9053577632,,
V,26987,-76.9347595023,38.9065003218,,
V,26988,-76.9347584915,38.9066474079,,
V,26989,-77.0290925568,38.9325892213,,
V,26992,-77.0297207033,38.9323714789,,
V,26995,-76.9790001585,38.8833571517,,
V,26996,-77.0906115469,38.9510473885,,
V,27008,-76.9917387635,38.9487404217,,
V,27009,-76.9488494597,38.8665980688,,
V,27012,-76.949138752,38.8661684741,,
V,27013,-77.0160577984,38.8634960301,,
V,27025,-77.0090416809,38.9245209896,,
V,27029,-77.0090398439,38.9251419878,,
V,27030,-77.065823056,38.9286907556,,
V,27038,-77.0658259752,38.9279489754,,
V,27041,-77.0186594947,38.9643710289,,
